"MovieName","Year","Director","SummaryLength","AactorLength","Other",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"아빠의 맛",2014,"김인선",1,5,"드라마","공민정","주연","김준배","주연","김태완","주연","김학선","주연","오재상","주연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"집",2013,"이환",1,7,"드라마","김가희","주연","손슬기","주연","이슬기","조연","최인경","조연","정은지","조연","이환","조연","한성수","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"고양이",2013,"윤서현",2,3,"드라마","스릴러","신기준","주연","정희태","주연","장소연","주연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"사브라",2014,"정대건",1,4,"드라마","이주승","주연","한별","주연","김희정","주연","강영구","주연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"에로스의 계절",2010,"유지영",1,2,"다큐멘터리","류은지","주연","유지영","주연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"어느 날 갑자기",2014,"유지영",1,6,"드라마","한지원","주연","오광록","주연","박현영","주연","윤민수","주연","이종선","주연","박지수","주연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DAYDREAM",2013,"정성훈",1,6,"드라마","한기윤","주연","박규한","주연","전용길","조연","문대성","조연","김영은","조연","노건국","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"나무뒤에 숨다",2011,"이경원",1,7,"드라마","김홍파","주연","정은주","주연","이승준","주연","류혜영","주연","지우스님","조연","배상돈","조연","이돈용","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"소셜포비아",2014,"홍석재",2,14,"스릴러","드라마","변요한","주연","이주승","주연","류준열","주연","하윤경","주연","유대형","주연","박근록","주연","오희준","주연","임지호","주연","김용준","주연","정재우","주연","전신환","조연","이강욱","조연","변진수","조연","배유람","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"동행",2012,"변해운",1,3,"드라마","문태홍","주연","임수민","주연","임혜영","주연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"파이어드",2014,"최주용",3,2,"드라마","스릴러","액션","김종수","주연","장경아","주연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"진달래지다",2013,"김경수",1,2,"드라마","황금희","주연","송영학","주연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Happy Birthday",2013,"안상욱",2,3,"드라마","가족","김기현","주연","김다희","주연","박수빈","주연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"극장판 프리즘스톤 올스타 셀렉션",2015,"히시다 마사카즈",2,6,"애니메이션","드라마","엄상현","주연","이선호","주연","미야케 켄타","주연","코지로 치에","주연","아스미 카나","주연","이토 카나에","주연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"악의 연대기",2015,"백운학",2,14,"범죄","스릴러","손현주","주연","마동석","주연","최다니엘","주연","박서준","주연","정원중","조연","윤희원","조연","이태형","조연","오상무","조연","한성천","조연","박성현","조연","이상원","조연","이두익","조연","신나라","조연","엄지성","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"벡스트 시즌1",2010,"토비 스티븐스",1,3,"드라마","토비 스티븐스","주연","루시 펀치","주연","로니 쥬티","주연","라저 그리피스","주연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"조선총잡이",2014,"김정민",1,26,"드라마","이준기","주연","남상미","주연","전혜빈","주연","한주완","주연","유오성","주연","이동휘","조연","최철호","조연","김현수","조연","엄효섭","조연","김예령","조연","안지현","조연","남명렬","조연","김정학","조연","안석환","조연","최종원","조연","정천석","조연","이민우","조연","최재성","조연","김가은","조연","윤희석","조연","오타니 료헤이","조연","오민석","조연","하지은","조연","강성진","조연","박재민","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"드라마 스페셜 - 괴물",2014,"김종연",1,4,"드라마","연준석","주연","강성민","주연","박병은","주연","김종수","주연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"개과천선",2014,"박재범",1,21,"드라마","김명민","주연","박민영","주연","김상중","주연","채정안","주연","진이한","주연","정한용","조연","정규수","조연","최일화","조연","고인범","조연","안선영","조연","오정세","조연","김윤서","조연","이주연","조연","이민혁","조연","김서형","조연","이한위","조연","이정헌","조연","이문정","조연","김서경","조연","김정욱","조연","기은세","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"드라마 스페셜 - 내가 결혼하는 이유",2014,"박희본(김지원)",1,5,"드라마","박희본","주연","송종호","주연","홍종현","주연","윤주상","주연","성병숙","주연","김지원","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"드라마 스페셜 - 나 곧 죽어 ",2014,"노상훈",1,2,"드라마","오정세","주연","김슬기","주연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"나쁜 녀석들",2014,"김상중(오구탁)",1,10,"드라마","김상중","주연","마동석","주연","박해진","주연","조동혁","주연","강예원","주연","강신일","주연","민지아","주연","황승언","주연","김태훈","주연","이용녀","주연","주민하","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"카페 이매진",2013,"최연주",1,5,"드라마",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"멘탈사수",2014,"김산호",1,11,"드라마","김산호","주연","송미진","주연","시후","주연","린지","주연","유메","주연","일라이","주연","배기성","주연","전원주","주연","한별","주연","우현","주연","노혜은","주연","원유빈","주연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"살인의뢰",2014,"손용호",2,11,"범죄","스릴러","김상경","주연","김성균","주연","박성웅","주연","조재윤","조연","김의성","조연","기주봉","조연","윤승아","조연","오대환","조연","현성","조연","지상혁","조연","최현욱","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"유나의 거리",2014,"임태우",1,19,"드라마","김옥빈","주연","이희준","주연","이문식","주연","신소율","주연","김희정","조연","백창민","조연","정종준","조연","조희봉","조연","서유정","조연","김영웅","조연","김은수","조연","안내상","조연","강신효","조연","오나라","조연","임현식","조연","신현탁","조연","윤다훈","조연","류혜린","조연","김민기","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"야경꾼 일지",2014,"이주환",1,21,"드라마","정일우","주연","고성희","주연","유노윤호","주연","서예지","주연","윤태영","조연","김흥수","조연","김성오","조연","심은진","조연","아영","조연","조달환","조연","서이숙","조연","이재용","조연","황석정","조연","정우식","조연","고창석","조연","안정훈","조연","최원영","조연","이세창","조연","송이우","조연","유다인","조연","강지우","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"끝없는 사랑",2014,"이현직",1,25,"드라마","황정음","주연","류수영","주연","정경호","주연","차인표","주연","최지나","주연","서효림","주연","심혜진","주연","김준","주연","전소민","주연","정웅인","주연","신은정","조연","최성국","조연","이원재","조연","김민교","조연","임주은","조연","이용이","조연","이남혁","조연","이동신","조연","도기석","조연","맹상훈","조연","최령","조연","배민수","조연","성현","조연","채희재","조연","이청미","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"야누스: 욕망의 두 얼굴",2014,"손영국",2,3,"미스터리","멜로/로맨스","오인혜","주연","이은미","주연","크리스 조","주연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"손님",2015,"김광태",2,29,"판타지","공포","류승룡","주연","이성민","주연","천우희","주연","이준","주연","구승현","조연","정경호","조연","김정영","조연","박윤석","조연","윤대열","조연","이동희","조연","이승준","조연","김진욱","조연","도기범","조연","이호철","조연","이상옥","조연","신미영","조연","김선경","조연","손산","조연","이민지","조연","정준원","조연","함성민","조연","송예담","조연","송예준","조연","백승호","조연","이서연","조연","박시연","조연","박웅비","조연","김영선","조연","한이진","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"너의 손을 잡고 싶어",2015,"황수아",1,3,"드라마","위대훈","주연","조형우","주연","스잘김","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"러브멘토",2014,"신혜성",1,4,"멜로/로맨스","서리슬","주연","유재근","주연","임소미","조연","엄지만","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"설계",2014,"박창진",1,13,"스릴러","신은경","주연","오인혜","주연","이기영","주연","강지섭","주연","정희태","조연","허남성","조연","서우진","조연","한지안","조연","강신조","조연","김나연","조연","강걸","조연","이정우","조연","하성용","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"미조",2013,"남기웅",1,7,"드라마","이효","주연","윤동환","주연","신소미","조연","이정용","조연","김민혁","조연","주예지","조연","김혜진","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"젊은 엄마 2",2014,"노성수",1,4,"멜로/로맨스","차순형","주연","소윤","조연","이하루","조연","예린","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"자유의 언덕",2014,"홍상수",1,8,"드라마","카세 료","주연","문소리","주연","서영화","주연","김의성","조연","윤여정","조연","기주봉","조연","이민우","조연","정은채","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"모텔 파라다이스에서 생긴일",2013,"백두산",1,2,"에로","보리","조연","하류","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"한민족 그리고 조선족",2014,"전화성",1,6,"다큐멘터리","전화성","주연","박연희","주연","박규리","주연","유은조","주연","문주광","주연","김해연","주연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"픽업 아티스트",2014,"전도한",2,16,"코미디","멜로/로맨스","박용범","주연","최호중","주연","탁호연","주연","김대우","주연","권정은","조연","정민결","조연","정애화","조연","박선주","조연","김수현","조연","임소미","조연","남상란","조연","권혁진","조연","이진권","조연","황한울","조연","배성종","조연","신정섭","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"메밀꽃, 운수 좋은 날, 그리고 봄봄",2014,"안재훈",1,11,"애니메이션","장광","주연","남상일","주연","박영재","주연","이종혁","주연","엄상현","주연","기영도","주연","이인성","주연","류현경","조연","강은탁","조연","전혜영","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"여배우 공작단",2014,"전태윤",2,4,"멜로/로맨스","드라마","이자은","주연","허동원","주연","이정훈","주연","전하라","주연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"스물",2014,"이병헌",2,7,"코미디","드라마","김우빈","주연","준호","주연","강하늘","주연","정소민","조연","이유비","조연","민효린","조연","정주연","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"그댄 나의 뱀파이어",2014,"이원회",3,8,"드라마","멜로/로맨스","코미디","최윤영","주연","박정식","주연","이재윤","조연","김종구","조연","문희경","조연","김형미","조연","이마붑","조연","스잘김","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"마녀",2013,"유영선",2,13,"공포","스릴러","박주희","주연","나수윤","주연","이미소","주연","신예진","조연","안선영","조연","이익준","조연","강기화","조연","김혜진","조연","문세윤","조연","배유람","조연","이규형","조연","정희태","조연","조슬예","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"미성년",2014,"이경섭",1,4,"드라마","박주희","주연","권율","주연","정희태","주연","안재홍","주연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"새출발",2014,"장우진",1,6,"드라마","우지현","주연","이혜린","주연","허재원","주연","양흥주","주연","조예원","주연","김민중","주연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"호산나",2014,"나영길",1,3,"드라마","지혜찬","주연","박지환","주연","형영선","주연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"귀접",2014,"이현철",1,7,"드라마","이언정","주연","박수인","주연","김재승","주연","윤채영","주연","최리호","조연","김연정","조연","박성아","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"너를 부르마",2014,"민병훈",1,7,"다큐멘터리","김중만","주연","김원","주연","박민영","조연","이수용","조연","최중기","조연","이세기","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"누구에게나 찬란한",2014,"임유철",1,27,"다큐멘터리","김남길","주연","김태근","주연","박철우","주연","신성훈","주연","황병훈","조연","강규안","조연","박민재","조연","박영선","조연","최수민","조연","최준영","조연","송유건","조연","김현규","조연","김명호","조연","김명환","조연","김동현","조연","하찬희","조연","김원일","조연","오요한","조연","신유빈","조연","이승민","조연","이승우","조연","송현민","조연","서경환","조연","김현찬","조연","김호성","조연","박지우","조연","문민","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"미국인 친구",2013,"성지혜",1,6,"드라마","남성진","주연","황금희","주연","배정화","주연","한범희","조연","허성수","조연","김희진","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"친애하는 지도자동지께",2014,"이상우",1,7,"드라마","김영건","주연","신원호","주연","서현석","주연","이주민","조연","조하석","조연","이광수","조연","차승민","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"피해자들",2014,"노진수",3,9,"드라마","미스터리","스릴러","류태준","주연","장다경","주연","이상훈","조연","연송하","조연","이무생","조연","임예나","조연","김인득","조연","장혁진","조연","한철우","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"가족끼리 왜 이래",2014,"전창근",1,16,"드라마","유동근","주연","김현주","주연","김상경","주연","김용건","주연","나영희","주연","윤박","주연","손담비","주연","김일우","주연","견미리","주연","박형식","주연","남지현","주연","서강준","주연","양희경","주연","김정민","주연","김정난","주연","장인섭","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"애타는 마음",2014,"소준문",1,2,"멜로/로맨스","정지순","주연","이시후","주연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"헬머니",2014,"신한솔",1,13,"코미디","김수미","주연","정만식","주연","김정태","주연","이태란","주연","정애연","주연","이영은","주연","이아인","주연","박준금","주연","최규환","조연","김종구","조연","조영진","조연","박충선","조연","장원영","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"드라마 스페셜 - 중학생 A양",2014,"백상훈",1,4,"드라마","이열음","주연","곽동연","주연","이한나","주연","고이건","주연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"아가씨",2016,"박찬욱",2,9,"스릴러","드라마","김민희","주연","김태리","주연","하정우","주연","조진웅","주연","김해숙","조연","이용녀","조연","이동휘","조연","유민채","조연","조은형","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"퀴어영화 나비 : 어른들의 일",2015,"백인규",1,6,"드라마","유승원","주연","유동현","주연","임영덕","주연","주하성","주연","남승우","주연","문광무","주연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"드라마 스페셜 - 그런 사랑",2014,"배수빈(진욱)",1,2,"드라마","배수빈","주연","이윤지","주연","정규수","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"몽골리안 프린세스",2015,"정단우",2,3,"멜로/로맨스","드라마","정단우","주연","엘리자베스 가르시아","주연","박하나","주연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"무한동력",2013,"박찬율",1,6,"드라마","임슬옹","주연","김슬기","주연","안내상","주연","우희","주연","최효종","주연","공명","주연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"운명처럼 널 사랑해",2014,"이동윤",1,16,"드라마","장혁","주연","장나라","주연","최진혁","주연","왕지원","주연","박원숙","조연","최대철","조연","나영희","조연","최우식","조연","박희본","조연","송옥숙","조연","오솔미","조연","이미도","조연","정은표","조연","임형준","조연","김영훈","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"반짝이는 박수 소리",2014,"이길보라",1,8,"다큐멘터리","이상국","주연","길경희","주연","이길보라","주연","이광희","주연","정임순","조연","이미나","조연","이유나","조연","이상원","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"발걸음",2012,"김형균",2,7,"모험","드라마","전일범","주연","손병호","주연","김기연","주연","김진호","주연","정택현","주연","송현수","주연","김원석","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"조선명탐정 : 사라진 놉의 딸",2014,"김석윤",2,10,"코미디","모험","김명민","주연","오달수","주연","이연희","주연","조관우","조연","정원중","조연","이채은","조연","황채원","조연","황정민","조연","우현","조연","최무성","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Obi-dos",2010,"김재현",1,2,"드라마","장태준","주연","천민희","주연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"고교처세왕",2014,"서인국(이민석 / 이형석)",1,15,"드라마","서인국","주연","이하나","주연","이열음","주연","이수혁","주연","오광록","조연","권성덕","조연","한진희","조연","송영규","조연","강기영","조연","이태환","조연","조한철","조연","김원해","조연","최필립","조연","이아린","조연","천이슬","조연","박수영","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"뻐꾸기 둥지",2014,"곽기원",1,17,"드라마","장서희","주연","황동주","주연","이채영","주연","전노민","주연","김경남","주연","임채무","조연","박준금","조연","지수원","조연","전노민","조연","손가영","조연","서권순","조연","김민좌","조연","정민진","조연","전민서","조연","이하나","조연","김리원","조연","박지소","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"드라마 스페셜 - 18세",2014,"김진우",1,4,"드라마","서영주","주연","김흥수","주연","엄태구","조연","최무성","조연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"카메라",2014,"오태경",2,4,"가족","스릴러","최은희","주연","양석준","주연","정창훈","주연","김부환","주연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"드라마 스페셜 연작시리즈 - 헤어쇼",2011,"문준하",1,9,"드라마","백진희","주연","이승효","주연","차수연","주연","현우","주연","김미경","주연","이윤성","주연","최윤소","주연","마르코","주연","오나미","주연",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
